w(ω₀)|α↓|ω→	0.1 ω₀	0.2 ω₀	0.3 ω₀	0.4 ω₀	0.5 ω₀	0.6 ω₀	0.7 ω₀	0.8 ω₀	0.9 ω₀	1.0 ω₀	1.1 ω₀	1.2 ω₀	1.3 ω₀	1.4 ω₀	1.5 ω₀	1.6 ω₀	1.7 ω₀	1.8 ω₀	1.9 ω₀	2.0 ω₀
1.1	0.6014632020508048	1.0941415287068443	1.5183738783790275	1.8951936998226666	2.2370714699396035	2.552051369652363	2.845643506524234	3.121796354426365	3.3834407616806255	3.632814690921115	3.8716672917385884	4.101392613665683	4.323120307773174	4.5377789784127405	4.746141553371942	4.948858488897165	5.1464825357044335	5.339487523390235	5.5282828212798245	5.713224620385545
1.2	0.5955471546244688	1.0843154677224265	1.5055641936122535	1.8799436303190986	2.2197524215715747	2.5329430593478217	2.8249696842524257	3.099742912550072	3.360165960547823	3.6084554848523624	3.846343552579916	4.0752101310417475	4.29617302766615	4.510150738346442	4.717907467347491	4.920086077845658	5.117232666279134	5.309815198153086	5.498237850924003	5.6828522005296636
1.3	0.5895156421353555	1.074290391411671	1.4924940624936092	1.8643865932285704	2.2020908732177764	2.5134653533917093	2.8039065960172636	3.077286139312876	3.3364785863757156	3.5836784742682526	3.8206001033862425	4.048608779917439	4.268809977000861	4.482111666296839	4.689268976592473	4.8909168804828695	5.087594569050865	5.279763932190732	5.467823777633397	5.652120917001619
1.4	0.5833619605599674	1.0640548157063503	1.479148687358215	1.8485055359091787	2.184068319433528	2.493598920632644	2.782434578181411	3.0544064230136416	3.3123593737673978	3.558464960039663	3.7944189704043394	4.021571421843879	4.241014923329224	4.453646475629713	4.660211756111334	4.861337530943029	5.057555821007437	5.249322218966635	5.437029977779831	5.621020990624743
1.5	0.5770787311216953	1.053596118320194	1.4655118347711777	1.8322817955924182	2.165664563230865	2.4733227269440103	2.7605323040459577	3.031082564850933	3.2877875698935775	3.5327948693268985	3.7677809265994564	3.9940797868257825	4.212770621868857	4.424738981457031	4.630720689953769	4.831333971966108	5.02710339913087	5.218478035083133	5.405845385962631	5.589542267835615
1.6	0.5706578007056221	1.042900373887408	1.4515656325016808	1.81569487839607	2.14685749195812	2.4526138184463018	2.7381765813227728	3.0072915947048355	3.2627407705042297	3.506646612186361	3.740665368189196	3.966114368470498	4.184058727587498	4.395372027833496	4.600779811674758	4.800891406851219	4.996223642190206	5.187218810421068	5.374258472159569	5.55767420367002
1.7	0.5640901227059409	1.0319521573732495	1.4372903284599239	1.7987221982884776	2.127622814138632	2.4314470686485046	2.715342117569257	2.983008559374127	3.23719473287929	3.4799969193317892	3.7130501761220764	3.9376543073712114	4.1548596983195685	4.3655274083060736	4.570372240043172	4.76999424817643	4.964902210515162	5.155531397200675	5.342257218520115	5.52540584494345
1.8	0.5573656133110936	1.0207343078378148	1.422664002350625	1.7813387665888714	2.1079337484407246	2.4097948816899697	2.692001246968348	2.958206277858583	3.21112316143571	3.452820657740959	3.6849115599952906	3.908677260879824	4.125152687578886	4.335185778868954	4.539480109346664	4.738626062874031	4.933124043462528	5.123402037782229	5.309829095699566	5.492725813556745
1.9	0.5504729766923259	1.009227642243165	1.407662218102375	1.7635168199493372	2.08776065358941	2.3876268419072058	2.6681236102878407	2.9328550571119774	3.184497460860054	3.4250906202136875	3.656223881542803	3.87915925720792	4.094915425631315	4.30432656237075	4.508084493686817	4.706769513208109	4.9008733143926815	5.090816331141593	5.276961038723869	5.459622289971407
2.0	0.5433994904209958	0.9974106057083552	1.3922576014454142	1.7452253711869166	2.06707058487361	2.364909297328219	2.643675777800243	2.9069223601598253	3.157286450541881	3.396777284245509	3.6269594543381096	3.849074531502662	4.064124087241536	4.272927843347098	4.476165324642892	4.674406293541374	4.868133383025114	5.057759198015396	5.243639422480833	5.426082996980113
2.1	0.5361307394423146	0.9852588400364307	1.376419321916301	1.7264296624524618	2.0458267586340546	2.341604861224591	2.6186208022616877	2.880372416491559	3.1294560326794083	3.367848534625397	3.5970883157399656	3.8183953411758793	4.032753144300902	4.240966252167794	4.443701301693608	4.641517062321334	4.834886745105195	5.024214844792411	5.2098500369825915	5.3920951839778795
2.2	0.5286502826607865	0.9727446458698158	1.3601124514557823	1.7070904934795674	2.0239879003060244	2.3176718111751864	2.592917685492755	2.85316576206199	3.1009688046407726	3.338269342979045	3.5665779663607826	3.7870917573161664	4.000775201311284	4.208416837291031	4.410669794706401	4.608081369237588	4.801114979377603	4.990166726304183	5.175578062649536	5.357645612013043
2.3	0.5209392300069704	0.9598363045492537	1.3432971616609661	1.6871633882020576	2.0015074435705142	2.293063358760063	2.566520737370099	2.8252586928612202	3.071783603863859	3.3080013959798205	3.5353930714106943	3.7551314284864525	3.968160811426597	4.175252924309167	4.377046737959498	4.574077577260958	4.766798691938779	4.955597507746392	5.140808045933322	5.3227205399812325
2.4	0.5129756987199318	0.9464972121774627	1.3259277071678544	1.6665975495925098	1.9783325369486313	2.2677267542939346	2.5393787996589445	2.7966026115664437	3.041854970611031	3.277002662063761	3.5034951171334554	3.7224793125746554	3.9348782704454512	4.141445960359521	4.342806514915583	4.539482779449458	4.731917458146903	4.920489026090429	5.105523875721415	5.287305712428785
2.5	0.5047341037926426	0.9326847581383657	1.307951121170817	1.6453345331050193	1.9544027982285834	2.241602178888866	2.511434298427685	2.7671432408596943	3.011132510040802	3.2452268840956844	3.4708420141596137	3.6890973716177706	3.90089338581105	4.106965342385069	4.307921833257729	4.504272710494903	4.6964497623999435	4.884822251470241	5.069708761087354	5.251386349543064
2.6	0.4961842162098877	0.9183488493994845	1.2893055168097478	1.6233065403792901	1.9296487340673916	2.2146213589962773	2.482622076788117	2.7368196690231437	2.979560130003364	3.2126229823917223	3.437387637883545	3.654944223650614	3.8661692173057847	4.071778227648203	4.272363589629683	4.4684216531440315	4.660372936276981	4.8485772492175325	5.033345211122211	5.2149471400586735
2.7	0.48728988872753265	0.9034299334793437	1.269917838465132	1.6004341915360174	1.9039897081371768	2.1867058139515088	2.4528679429189526	2.705563182563147	2.9470751242885886	3.1791343486171093	3.4030812938686164	3.6199747446061084	3.830665785750373	4.035849324879524	4.236100723726156	4.431902339852136	4.623663095778983	4.811733143445693	4.996415017778762	5.177972237972706
2.8	0.4780072933812042	0.8878562948035581	1.249700828413338	1.5766235674485702	1.8773312900597066	2.1577646109953013	2.4220868444649803	2.673295825648872	2.9136070621433645	3.1446980060718155	3.36786709368729	3.5841396121295417	3.7943397456446437	3.9991406644869465	4.199100061610652	4.394685850341479	4.586295078723354	4.774268083373128	4.958899242917471	5.140445264174376
2.9	0.4682824204701942	0.8715402688007899	1.2285488461600476	1.5517622070962742	1.8495617385546679	2.127691448404164	2.3901805459188306	2.639928605251716	2.879076432877808	3.109243605412046	3.331683223422144	3.547384781845293	3.7571440173683905	3.9616113464274547	4.161326148526363	4.3567415061798895	4.548242383780799	4.736159213953311	4.920778211053206	5.102349314349528
3.0	0.4580474213758396	0.8543727920514294	1.2063319614145265	1.5257135710623368	1.8205472474485558	2.0963608051055576	2.3570346348181683	2.6053592312577867	2.843392978059584	3.0726922164581456	3.294461083167145	3.5096508851715558	3.719027374354696	3.9232172647108228	4.12274107204709	4.318036764109479	4.509477113156862	4.697382652855018	4.882031509692836	5.063666974826899
3.1	0.44721506594924293	0.836215296798516	1.182887361231444	1.4983091869362377	1.790125379549608	2.06362276628063	2.3225146063100746	2.569469238219628	2.8064536213697604	3.0349548658009398	3.256124271156651	3.470872536275049	3.679933980683772	3.883910808180748	4.083304277280005	4.278537110697731	4.469969921795825	4.657913476444928	4.842637999633945	5.024380348405688
3.2	0.4356699698614513	0.8168871735001888	1.158006410279477	1.469337170250226	1.758095769306785	2.029295926704579	2.2864606584123486	2.5321202730757038	2.7681398750643313	2.9959307556367603	3.2165873805422853	3.4309775343486977	3.639802874991677	3.8436405383539674	4.042972377101093	4.238205962048952	4.429689976729481	4.6177257181986935	4.802575838192795	4.984471092651692
3.3	0.4232539416090922	0.7961454231043699	1.1314143338215588	1.4385248455769	1.724206569920211	1.993157427629705	2.2486806455869854	2.4931492403073188	2.7283145583150517	2.9555050806449765	3.175754570324627	3.3898859463627358	3.5985673977641324	3.8023508469406013	4.001698962244375	4.197004573897328	4.3886049316979685	4.576792383946271	4.7618225190647365	4.943920473695687
3.4	0.40973967711642667	0.773649577323608	1.1027366290053027	1.4055112869547255	1.6881340045828517	1.954928585114501	2.208940338862723	2.452361854963173	2.6868176008673053	2.913546335570466	3.1335178647861435	3.34750905532896	3.5561545614670997	3.759981598569693	3.959434418714803	4.15489196957043	4.346680923696654	4.5350854896051125	4.720354933427733	4.902709439209954
3.5	0.11065872636900125	0.7488962863563681	1.071439781548974	1.369801576257135	1.6494502051929696	1.914253488727033	2.166949639895902	2.409523935283249	2.6434606171589423	2.869902975288308	3.089755128662095	3.30374816089606	3.512484367333085	3.7164677687338634	3.9161257637864595	4.111824896250088	4.303882600333918	4.492576128619569	4.678149458005477	4.860818715015465
3.6	0.10860692774564844	0.7210835028416411	1.0367172368163287	1.3306853136273185	1.6075699793377334	1.8706659010227236	2.1223425277995123	2.3643494199961386	2.5980198093237545	2.8243992507434483	3.0443276599793156	3.2584932245158247	3.467469080228755	3.6717390938370706	3.8717165172516035	4.067757823942154	4.2601731897061725	4.449234578299122	4.635182077160324	4.81822893068574
3.7	0.10737751176485887	0.24482323760643246	0.9972423781210213	1.2870779921207278	1.5616568307779355	1.8235356559498344	2.0746469484064867	2.3164835333202047	2.550226575743478	2.776829999303715	2.9970773427731	3.2116213635623967	3.421012485861878	3.625719760650647	3.826146632252466	4.022643006942688	4.215514628167715	4.405030456708653	4.591428547717053	4.7749207805856
3.8	0.10651238862701673	0.2348344237931575	0.9505291938685773	1.2371717651870202	1.5104424615401295	1.7719767815465322	2.023237884812236	2.2654785890440983	2.499754944393964	2.726954122849825	2.9478233156867684	3.1629952231036134	3.3730091758268377	3.5783281781803233	3.7793525208560643	3.976430634808367	4.169867766099179	4.359932944820862	4.546864617178115	4.730875228024856
3.9	0.10585487634425318	0.22949158857729002	0.40586478975926504	1.1775098535900703	1.4518376953573136	1.7146782178264734	1.967260914023758	2.2107583514858087	2.4462045997108652	2.6744864606380423	2.8963581559826004	3.1124613000821104	3.323343940699512	3.5294768984602136	3.731267224759054	3.929069109479947	4.123192677808958	4.3139110923866895	4.501466308302063	4.686073761624806
4.0	0.10533140730673259	0.22587303320539098	0.3784887449996958	1.099592347747419	1.3819385268326865	1.649560839657305	1.9055009611058062	2.1515641908003453	2.3890778442243064	2.6190878086919933	2.8424436845319017	3.0598483792494346	3.2718914075522236	3.4790727877821896	3.6818208027484083	3.8805054979664013	4.0754491093293135	4.2669342305226605	4.455210285708221	4.640498714577644
4.1	0.10490134096737826	0.22317642713171304	0.36573702335483543	0.5892649964914549	1.2916555733656059	1.5729855433752848	1.8361424259941157	2.0868718009281912	2.32774848941711	2.5603530857305796	2.785806731830434	3.0049663925626544	3.2185161483475033	3.427017601530811	3.6309410359184233	3.830686226679295	4.026597107354086	4.2189725194048595	4.40807432322699	4.594133659187923
4.2	0.104539826639711	0.22105520090784347	0.35739641687084156	0.537070040498664	1.1449485775026158	1.4775399029962417	1.7562983194154926	2.015260651220264	2.261421067387571	2.497798426137215	2.7261356997148285	2.947606284288764	3.163073628699092	3.3732091912035242	3.5785545916742505	3.7795581049413705	3.9765978841145704	4.1699976656966475	4.3600378940598254	4.546963890857183
4.3	0.10423056464214137	0.219326473858025	0.3512823933724435	0.5142984252785997	0.7720872439965506	1.3437426734837852	1.6610236430043206	1.9347139735199352	2.189082279869245	2.430850097765206	2.6630797680834606	2.8875419375074363	3.1054125903377368	3.317543680383917	3.5245888409664925	3.72706979201787	3.925414986604847	4.119983851257737	4.311082909297898	4.498977017367322
4.4	0.10396229784615006	0.2178816459712638	0.3465186959366952	0.4996330460837844	0.7048179951018001	1.1147593646941591	1.5413563657194196	1.8423608504420863	2.109461380491423	2.358843530000821	2.596254628084816	2.824536029619223	3.045379802993517	3.2599190974425944	3.4689745921622976	3.673173854273458	3.873015853834931	4.06890892188073	4.261194633647892	4.450163670729084
4.5	0.1037269371666537	0.21665092675055098	0.3426603439015023	0.48896096020119484	0.6718752911731771	0.944334128486519	1.3851093371698582	1.7344656187216472	2.0210687191041288	2.2810538257840522	2.525262560308357	2.75835302962338	2.9828286249651033	3.2002411541413145	3.411650089294201	3.6178295953485637	3.819373861498139	4.016755891444314	4.210362809806414	4.400518359652857
4.6	0.10351848402568596	0.21558683834765907	0.33944931818823165	0.48068042142032597	0.6502673533838649	0.8748078438436416	1.2190735356882219	1.6085930278745826	1.92254760799378	2.1968087350164938	2.449741833012015	2.688784637321195	2.9176335012379746	3.1384321069378585	3.35256671601895	3.561006878317152	3.7644709670300815	3.963514821468342	4.158583023947918	4.3500404803756725
4.7	0.10333237451958724	0.21465565852989926	0.33672248586193226	0.47399098212124546	0.6344308197424428	0.8342831238785954	1.1089794360085679	1.473490499445285	1.8139675418964116	2.1057911880271654	2.3694716406582628	2.6156957818731117	2.8497133431469894	3.074443894991146	3.2916969305858927	3.502691185179446	3.7083010747164438	3.9091851361507053	4.105858342958024	4.298735501459444
4.8	0.10316506147463035	0.2138326095430916	0.33437017715168976	0.4684332777448475	0.622096423467146	0.8063902548296045	1.0424220695942599	1.355331304490591	1.699769634988854	2.0086928591744386	2.2845700724836133	2.539101852870377	2.779067366278886	3.008276905908236	3.2290449884622974	3.4428901576310205	3.650874232194911	3.853778424760668	4.0522012475005855	4.246616333306836
4.9	0.10301373783235364	0.21309898029990035	0.33231519391639514	0.4637189697757221	0.6121078004323894	0.7854959851552206	0.9977456281269614	1.2682530516008739	1.5906718082150475	1.9082171512704926	2.1958113190848505	2.459286362831167	2.7058265442071283	2.940005527903156	3.1646609048295824	3.3816418028395168	3.5922217338086635	3.7973217613096653	3.997635871262975	4.193704884357253
5.0	0.1028761476741306	0.21244031787187515	0.33050121207092714	0.45965525024948056	0.6037944554910936	0.7690203038153921	0.9651091195687967	1.2059464874995458	1.4975190586573595	1.8096007871180302	2.104995201723794	2.3769536243009166	2.630320524428403	2.869810640428187	3.098657729886864	3.3190243816602436	3.5324021250638933	3.7398615285305854	3.942200532685415	4.1400337918114
5.1	0.10275045358674852	0.21184524422074388	0.32888593761686613	0.4561069534202651	0.596732917555137	0.7555716809079019	0.9398833561369508	1.1597788809718632	1.4233388336283102	1.7190432396808881	2.0150807283466707	2.293370545429912	2.5531508897819224	2.7980166967438347	3.031231363669668	3.2551676627446966	3.4715079541105722	3.6814676610013644	3.885950507730121	4.085648293832418
5.2	0.10263514138125371	0.21130465557522699	0.32743685196291755	0.45297577842051345	0.5906388733277953	0.7443161247589595	0.9196111098560934	1.124119736117953	1.3652303499424665	1.6406106432850238	1.9296584482660857	2.2103897298029125	2.4752455074943995	2.7251264844542438	2.962680641627201	3.1902646647276405	3.4096728799089	3.6222381130413264	3.8289609377770732	4.03060818126645
5.3	0.10252895024468543	0.21081116509353795	0.3261284526949489	0.45018810048852365	0.5853124480757067	0.7347155372430454	0.9028530357807348	1.0956051224454086	1.3191731406575666	1.5749752849956355	1.851798152176885	2.130226621135413	2.3978512595446424	2.6518405005014754	2.8934232896111682	3.124582205774727	3.3470784148603983	3.5623032075920382	3.7713296943243746	3.9749897295786547
5.4	0.10243082061599257	0.21035870530370113	0.32494040032628785	0.4476874299959808	0.5806079809718457	0.7264032718764182	0.8887008223609703	1.0721720710137423	1.2819226410878692	1.5206516542127178	1.7831082612144025	2.0549894086786313	2.3224232639109754	2.5790432315446625	2.8240011131684137	3.058467644250699	3.283959178639304	3.5018293404288743	3.713179934581855	3.918887467086522
5.5	0.10233985466973701	0.20994223844814572	0.3238562362001416	0.4454295414846287	0.5764162035761754	0.7191187879085592	0.8765476868484758	1.0524959999049186	1.2511730908437027	1.4755420477022052	1.7236862723184383	1.9861870992262136	2.2504103397409088	2.507741614306882	2.7550668143897394	2.992348450586555	3.220605157337506	3.4410213268293215	3.654661988823595	3.8624155874763013
5.6	0.1022552859329448	0.2095575414924098	0.322862472801194	0.4433792130278538	0.5726531727265777	0.7126706620863479	0.8659698173335414	1.0356876797419083	1.2253237749686867	1.437715806882677	1.672687405095244	1.9244990629552083	2.1830068818445865	2.4389567344799463	2.687347068126549	2.9267212626971233	3.15735926458528	3.3801225388664884	3.595954140531491	3.805708770434887
5.7	0.10217645562671379	0.20920104391236505	0.32194793401530236	0.44150797692613136	0.5692531017168296	0.7069143806715708	0.8566604596563497	1.0211264889209275	1.2032522990712469	1.4056206232691928	1.6289143347785942	1.8698711652904063	2.1209779722112985	2.3735941482845853	2.6215830934974917	2.8621284663177926	3.0946087144037637	3.319411970167759	3.5372618232009003	3.748922145589279
5.8	0.10210279403229759	0.20886970350183812	0.3211032674112277	0.43979252767251226	0.5661635509403674	0.7017383559469115	0.8483910295627487	1.008364741429413	1.1841554445078009	1.3780658228411027	1.5911700738381533	1.821780281143849	2.064621369817633	2.3123344583741345	2.5584592200144387	2.7991233183214868	3.032769532032733	3.259197568564251	3.478814799146179	3.692230136774576
5.9	0.10203380566147552	0.20856091003529806	0.32032057754868143	0.4382135698063818	0.5633421044501512	0.6970547690797013	0.8409870233287441	0.997070351390868	1.1674452735570682	1.3541493319442044	1.5584041852626571	1.7794912611832918	2.013847171102038	2.2555785341907475	2.4985368434051005	2.7382284645369968	2.9722649513454042	3.1998056505288592	3.420862038037314	3.635823971514767
6.0	0.10196905734222524	0.20827240965011787	0.31959314616469997	0.4367549677625057	0.5607540143449858	0.6927933728483365	0.8343124772600227	0.9869910636756578	1.1526819462592237	1.3331855998620887	1.5297463100117934	1.7422298345091556	1.9683086531059164	2.2034550846093213	2.442210594949166	2.6798956943128993	2.913500147915347	3.1415667463478	3.3636642880497125	3.579907745432099
6.1	0.10190816856316225	0.20800224485285834	0.3189152153940419	0.4354031077257014	0.5583704940411751	0.6888971782938547	0.8282595927683347	0.9779313252213518	1.1395297648866984	1.3146486100346446	1.504492910146584	1.7092732569834426	1.9275267757263317	2.1558726547867604	2.389695133073299	2.624475154945324	2.856837105113193	3.084800444457179	3.3074847038115887	3.5246930926183455
6.2	0.10185080358590282	0.20774870645480925	0.3182818188221331	0.4341464112801904	0.5561674576631599	0.6853193791853118	0.8227416042250324	0.9697368544315679	1.1277278605897392	1.2981298359960833	1.4820800585462732	1.6799863165419793	1.8909799072571647	2.1125888219984024	2.341039901638402	2.572199526921061	2.802573756367329	3.029797465536457	3.2525782893810646	3.470392712984939
6.3	0.10179666495397893	0.20751029471943067	0.3176886467293956	0.4329749596675354	0.5541245730655073	0.6820211124438926	0.8176877504555928	0.9622840537687887	1.1170702270102146	1.2833079272827148	1.4620557154392682	1.653827866740007	1.8581598068455114	2.073275152191974	2.296161705366413	2.523184147096964	2.7509306250130674	2.9768073530075703	3.199181223828846	3.417213209903647
6.4	0.10174548811457408	0.20728568769762035	0.31713193908275916	0.4318801999200159	0.5522245394527208	0.678969796857565	0.813039650342658	0.9554725700975129	1.1073918323600087	1.2699269259535948	1.4440559189237865	1.6303439757104325	1.8285993491959909	2.0375674686336285	2.2548834981965373	2.477439958627441	2.702046330990917	2.9260274081163744	3.147501256544475	3.3653478478123637
6.5	0.10169703693394722	0.20707371522520374	0.3166083989077821	0.43085471246604573	0.5504525291089838	0.676137880399928	0.8087486393039682	0.9492199510548917	1.0985587655306928	1.2577805374712172	1.427785672018753	1.6091563433312557	1.8018835684349732	2.0050996948107804	2.216970683375714	2.43489403397391	2.6559813080624064	2.8775976545795587	3.097710232869214	3.3149699042619547
6.6	0.10165109993596351	0.20687333742044764	0.3161151218492816	0.42989202548601085	0.5487957504030879	0.6735018817389569	0.8047737779711719	0.943457733409585	1.0904611141663905	1.246700635852535	1.4130040429842703	1.5899501022411928	1.7776509447731823	1.9755239606912578	2.1821604217133728	2.395412452334622	2.612727605567444	2.8316006718040234	3.049939461589772	3.2662272384528124
6.7	0.10160748712977212	0.2066836267869355	0.31564953841421717	0.42898646524114653	0.5472431020792139	0.6710416471516775	0.8010803404205392	0.938128530222757	1.0830077290814022	1.2365488093508967	1.3995126848116781	1.5724627080651707	1.7555898923535334	1.9485208573440445	2.150182837183768	2.358821701323061	2.572222074985899	2.788065703686987	3.004278162021122	3.2192385349270367
6.8	0.10156602732046995	0.20650375322730352	0.3152093662749412	0.42813303438062766	0.5457848969577972	0.6687397675638155	0.7976386505652019	0.9331838282494151	1.0761223150303199	1.2272100302463855	1.387147012244949	1.556474456068761	1.7354332826731211	1.9238033322343882	2.1207749588644114	2.3249265109158817	2.5343604631494605	2.74697575687196	2.9607747610974493	3.174091444642134
6.9	0.10152656581823685	0.20633297142340754	0.31479257061945876	0.42732731222379705	0.5444126390812571	0.666581116261512	0.7944231753339163	0.9285822992041488	1.0697404699608368	1.2185878769925493	1.375769405584266	1.5418006436995977	1.7169525184653813	1.9011168258485533	2.0936889904452687	2.2935234587662903	2.499010606531108	2.7082762747225444	2.919440461740809	3.1308425924362773
7.0	0.10148896247800733	0.2061706101532758	0.3143973309879558	0.4265653724597183	0.5431188424465813	0.6645524786814251	0.7914118099626992	0.9242884886836154	1.0638074132056474	1.2106008831832475	1.3652639495360845	1.5282851984002799	1.6999518955899122	1.8802373920870425	2.068696540116408	2.2644105874594396	2.4660236931196198	2.671884149075956	2.880254328505532	3.089519204754333
7.1	0.10145309001478654	0.2060160632027813	0.31402201337538266	0.42584371476764454	0.5418968824085805	0.6626422532637702	0.7885853088536718	0.920271786622904	1.0582762213559906	1.2031797447277133	1.35553233412162	1.5157955358527286	1.6842635617648483	1.8609688870467525	2.045590173684237	2.237393701630303	2.435243204481245	2.6376961676850006	2.8431691294220767	3.050121970978809
7.2	0.10141883255002164	0.20586878159809224	0.3136651466378461	0.4251592076506999	0.5407408730388795	0.6608402077235913	0.7859268283105458	0.9165056103235275	1.0531064432562713	1.1962649958118707	1.3464906380539186	1.5042184212412528	1.6697431582606008	1.8431398607618448	2.0241833090527495	2.2122901211874098	2.406511586729467	2.6055963597108738	2.808117286707454	3.012628696811257
7.3	0.10138608435255969	0.20572826693794855	0.3133254024386992	0.4245090403672827	0.5396455650893208	0.6591372789558841	0.7834215553163933	0.9129667502290395	1.0482630016132126	1.189805453295593	1.3380667857508426	1.4934566357486598	1.6562661232294271	1.8266004992732443	2.0043091597521507	2.1889306040394536	2.3796749363509604	2.5754620108527426	2.775016462693216	2.976998327553993
7.4	0.101354748744126	0.2055940656463919	0.3130015781227725	0.42389068229368543	0.5386062607987412	0.6575254076014659	0.7810564048055713	0.9096348408048698	1.043715313759351	1.1837567116905248	1.330198521834868	1.4834262848062139	1.6437245896640067	1.8112197901094906	1.9858191935240723	2.1671600206367017	2.3545860772408505	2.547168339817361	2.7437744886983557	2.9431749887002683
7.5	0.10132473714469074	0.20546576399967528	0.3126925820263786	0.42330184839513035	0.5376187421352986	0.6559974003722403	0.7788197699787219	0.906491929671971	1.0394365817604538	1.1780800642715932	1.322831785922239	1.4740546165049933	1.632024796920973	1.7968829830237438	1.9685813986806937	2.146837221681157	2.331106405493678	2.520591959939426	2.714293500250098	2.911091784263265
7.6	0.1012959682369988	0.20534298380712887	0.31239742082391286	0.4227404697475362	0.5366792101537637	0.6545468147786785	0.7767013155280765	0.9035221241715445	1.035403236359202	1.1727416052632402	1.315919399269883	1.4652782457062936	1.621084935902211	1.7834893617520826	1.9524785332187085	2.127834416401788	2.3091068331206035	2.4956133121750073	2.6864732575755355	2.8806741878036055
7.7	0.10126836723322839	0.20522537864695403	0.31211518858575454	0.4222046682587549	0.5357842334472671	0.6531678620645849	0.7746918051299425	0.9007112988358414	1.0315943759485926	1.1677114980032686	1.309419996137106	1.4570417014854118	1.6108333556926402	1.7709503134495692	1.9374064548140113	2.1100362803606325	2.2884681001698066	2.472118270873863	2.660213704902169	2.8518429430340144
