mp_id	formula	spgroup	groups	eps_total(ϵ0)	eps_optic(ϵ0)	eps_ionic(ϵ0)	omega_LO(THz2π)	band_mass(me)	volume(Å^3)	alpha	v_gs	w_gs	v_rt	w_rt	energy_gs(meV)	energy_rt(meV)	ZPR(meV)	imag_memory	mobility(cm^2/V/s)
mp-1008786	MgTe	225	2-16	23.206199999999995	9.1364	14.069799999999997	7.446826548203447	0.22363440999999998	51.5450493454	0.6595990180435523	3.069862316878179	2.916264571774755	6.047334729060719	5.6329424007011895	-20.485381617295385	-34.021918830694226	-20.3129	5.626313390148326	222.47385622583639
mp-1009082	MgSnAs2	122	2-14-15	18.115599999999997	15.619	2.4966000000000013	7.848575460775856	0.04870849	220.495975595	0.03986919346127669	3.004036722472167	2.9951526992428077	5.555716247404838	5.532251493369904	-1.294756427053392	-1.9140815547778904	-1.2944	0.30480168349301523	18854.694589318908
mp-1009084	BeSnAs2	122	2-14-15	16.0096	14.1121	1.8974999999999993	8.751065765491632	0.32787076	175.450951935	0.09324338805437195	3.0093685032717237	2.9885151960820573	5.0826785746358665	5.030709993718704	-3.378521520656306	-5.061240010733016	-3.3747	0.7157733597773291	1192.7881391971905
mp-1009085	BeSiP2	122	2-14-15	10.8352	9.7255	1.1097000000000004	16.087051686837906	0.35070083999999996	131.815571075	0.08918142504418272	3.0089536321252837	2.9890143428360796	3.2807147431174273	3.2449767187960834	-5.939865364819253	-7.168818880727791	-5.933	0.515278778344969	1549.0394104107606
mp-1009087	BeSiAs2	122	2-14-15	11.8941	10.975499999999998	0.9186000000000005	13.232615386556661	0.357604	149.955768789	0.06634930806956207	3.0066550023120584	2.991843754607941	3.7019667596470502	3.672447083987608	-3.6339967793791654	-4.608825474729682	-3.6309	0.44355942615538035	1764.7668971336402
mp-1009088	BeGeAs2	122	2-14-15	14.2945	13.198999999999998	1.0955	9.744641724956745	0.29724304	156.686712782	0.058165144393752054	3.0058402627096394	2.992863229978569	4.64405737582823	4.6135219062294	-2.3457785340403827	-3.29203042631475	-2.344	0.4368435747844954	2155.7772429001484
mp-1009127	MgO	221	2-16	83.1972	3.7494	79.4478	17.943390387771338	0.27478564	18.2566544807	1.8077720659318506	3.2167067495221904	2.754944395393841	3.5453560388353744	2.7445707669908246	-137.46669380996093	-166.08845861337963	-134.1444	13.581697060911042	75.00555988159711
mp-1009129	MgO	187	2-16	13.3201	3.4585999999999997	9.861500000000001	19.445783823448384	0.30470400000000003	19.4659993157	1.5369120836126238	3.1785552625198656	2.7950164712253085	3.326353356505448	2.6899813290522276	-126.15491303961937	-149.05756700931605	-123.6039	9.7391870290868	94.32800910749079
mp-1009220	NaH	221	1-1	18.5582	3.4954	15.062800000000001	25.324350909020392	0.5275116899999999	25.396503429299997	1.9222389689932222	3.2336042626203456	2.7375927743371014	3.108245775280536	2.3758180632780483	-206.6512099891771	-231.30745456286488	-201.3146	8.281231449333653	64.0788219143383
mp-1009733	Ca2Si	225	2-14	21.9631	14.0291	7.934000000000002	8.323541087598597	0.36929929	89.061666852	0.31109385762749564	3.031864980949293	2.961225924082955	5.376270427279864	5.195753810413643	-10.750710463533078	-16.9061500694294	-10.7096	2.492939385929239	304.0544318417707
mp-1009750	ScN	216	3-15	13.208099999999998	6.7078	6.500299999999999	21.11151243242826	1.0539075599999999	28.3526448248	0.9402472042507115	3.10243709643247	2.8787966575305743	3.0540371939406197	2.7016727917949575	-83.0955941425793	-95.95660729604423	-82.0957	4.584191687118803	57.939699791488074
mp-1009792	RuC	216	8-14	54.021699999999996	37.59069999999999	16.431	21.425802674114458	0.93083904	22.9742290803	0.09673231861260881	3.0097162029294515	2.98807745089583	2.8568222841490343	2.8234735408373215	-8.581738245014892	-9.666440511108021	-8.5714	0.3857651879323814	779.5498754913114
mp-1009813	SiSn	216	14-14	24.7986	24.525700000000004	0.27289999999999737	10.387923582921015	0.16670889	53.9907994386	0.0032602994062065063	9.101045352902204e8	9.101045243763216e8	4.39908408031502	4.39743662820688	-0.14006677646170093	-0.0038665713861744996	-0.1401	0.02387371148090582	70333.59703655665
mp-1009819	SrO	221	2-16	70.7128	4.5252	66.1876	13.48626245805137	0.9834688899999999	29.1454556971	3.203781195725539	3.4641456442336573	2.5235504010303895	4.815155686775291	2.9310560220692357	-187.30010493312037	-248.34555687141798	-178.6909	44.63389306448233	6.376995854890213
mp-1009820	SnC	216	14-14	15.9691	12.089499999999997	3.879600000000001	19.154609558916516	0.07717283999999999	32.0765160044	0.07316127704019744	3.0073367053326585	2.99099719921276	2.992499890159295	2.965827758706178	-5.800878740827953	-6.650995440919724	-5.7948	0.344453281950816	10530.444896005207
mp-1011695	Cs2Se	225	1-16	6.795599999999999	3.6817	3.1138999999999992	3.6794300497881993	0.32319225	142.187424036	2.1157101394115507	3.2633050576740517	2.707672147958283	12.411720790502049	10.389082445632551	-33.14421775107839	-76.2386332073041	-32.1964	18.85439381722403	45.93756993866129
mp-1014244	ZrZnN2	156	4-12-15	27.3722	8.882099999999998	18.490099999999998	19.12257120145889	2.0166840099999996	48.2777315124	1.4165998731361653	3.1623771263099387	2.8123907637089993	3.318063546281138	2.733776188985208	-114.14999518982629	-135.35743301472797	-112.031	8.930444559032532	15.542847869167424
mp-10159	K3Sb	225	1-15	18.9922	7.6434999999999995	11.3487	3.0392190381613755	0.11669056000000003	147.608628088	0.8786237728597218	3.0951233632447797	2.887125218267593	13.990970712859324	13.120176531219355	-11.169174502850034	-28.21943574279949	-11.0431	5.995624874799891	400.10258101780994
mp-10163	NaAlTe2	140	1-13-16	15.333799999999998	7.946900000000001	7.386899999999999	6.503157886694966	0.28121809	223.900469732	0.7230389159592948	3.07706393332286	2.9078968814375568	6.83598712552672	6.347613505337407	-19.62645562831644	-34.638965841719994	-19.4478	6.149203820543133	161.87485305119398
mp-10167	Na3SbS4	217	1-15-16	13.9104	5.1006	8.8098	7.054362714320644	0.75568249	179.94484347799997	2.3309527395921945	3.298176800950538	2.6734668751165906	7.110814169410401	5.430378989026853	-70.24587353815242	-119.83402275230861	-68.0063	27.648153536246543	13.397878590542579
mp-1018040	MgSe	186	2-16	7.302700000000001	4.753	2.5496999999999996	9.977905147140678	0.18567481	104.670974202	0.5747541765567564	3.060372224311681	2.9273654509260036	4.721262328118559	4.412552077247568	-23.890885895963635	-35.040387188402526	-23.7184	4.74040470555653	318.03368475926396
mp-1018096	Ba2NF	166	2-15-17	68.8925	5.3985	63.49399999999999	10.854547146858563	0.5664067600000001	89.9684328065	2.2368327559335257	3.2826794849309953	2.6885464524008316	5.050379746407329	3.735410344137702	-103.56958594331243	-147.97882677989074	-100.4115	26.138967258342564	18.907089369973136
mp-1018100	AlSb	186	13-15	13.096200000000001	11.800499999999998	1.2957000000000023	9.820397327911266	0.18054001	116.647044123	0.06520313383707475	3.0065443661719073	2.99199010922863	4.617539258570507	4.583435312298146	-2.65029243622294	-3.732744086624744	-2.6483	0.4895924334967455	3166.892855531818
mp-10182	LiZnP	216	1-12-15	15.858	10.545499999999999	5.3125	11.131697073786338	0.33200644000000007	45.5166132097	0.31467586543251164	3.032242703302518	2.960772187918188	4.262198827341928	4.105633133431395	-14.54394366898534	-20.332375601154393	-14.4859	2.392918568907535	352.34417984718414
mp-1020019	Li2PNO2	36	1-15-15-16	6.424699999999999	2.9942	3.4304999999999994	26.814436779455225	0.59351616	114.305407477	1.5217496706283118	3.176491189058936	2.797219894673602	2.9528963054074673	2.4121533659968146	-172.2054383921382	-190.50386035476666	-168.768	5.191672356433567	90.84514134056421
mp-1020059	LiGe2N3	36	1-14-15	9.652200000000002	5.224399999999999	4.427800000000001	22.757123370913995	0.30184036	133.00684314	0.5800197123454309	3.060955821304537	2.9266787714284663	2.8884182053985263	2.6858899872460453	-54.99214583443751	-62.31825436188572	-54.592	2.2929893974901456	404.4475164902021
mp-10219	YOF	129	3-16-17	13.7161	3.4242000000000004	10.2919	16.296642994341823	0.52838361	78.606268775	2.2631789893663297	3.2869776229466057	2.684344801696291	3.899385607865829	2.7973737309536997	-157.39218868576728	-195.84644665354264	-152.5304	21.167467534651994	25.027835376276943
mp-1022	K2S	225	1-16	6.1624	3.1625	2.9999000000000007	6.921905263639232	0.352836	98.6664321834	1.9933680632547641	3.2443517915588105	2.7266801730304264	7.047726889793642	5.631946338111223	-58.63705059050008	-100.87878339374642	-57.06	21.910508322749408	36.2089712877693
mp-10223	Na2PdS2	36	1-10-16	10.9327	6.203299999999999	4.729400000000002	7.244489208425781	1.0541128899999999	197.363841665	1.5257487610008438	3.1770340667144583	2.7966383879743786	6.562141808293615	5.534518443072172	-46.649901439332545	-78.65391572029456	-45.7148	15.354078669928953	17.295401338209867
mp-10226	NaYS2	166	1-3-16	12.583	5.337799999999999	7.2452000000000005	9.76504955415994	0.59213025	88.36684675829999	1.5235713607017392	3.176738013251765	2.79695466168945	5.150261075640157	4.262544776711077	-62.789003561766556	-93.34413010211254	-61.5278	15.374606837003089	30.748240034517096
mp-10246	Na2PtS2	36	1-10-16	10.8093	5.892899999999999	4.916399999999999	6.908461243453241	0.86378436	198.673276382	1.5653811187456554	3.1824491972214113	2.790866890958455	6.85101895248222	5.7695983136202855	-45.66772642133256	-78.62802596395338	-44.7247	15.760436027966875	20.562123579897495
mp-10250	BaLiF3	221	2-1-17	14.7705	2.6654	12.105099999999998	12.401528304159653	0.5757774400000001	62.2358686838	3.8000387605537442	3.608475356793568	2.4089493538330493	5.433099124383234	2.959131916712735	-206.57315235687705	-282.3307223659967	-194.8922	65.46655139285548	7.426213337084321
mp-10281	ZnS	186	12-16	8.9937	6.123900000000001	2.869800000000001	10.162639525235964	0.16900321000000001	153.611270597	0.38540458575687964	3.03975396567637	2.951778139158057	4.592831317364983	4.390528382174264	-16.27692854406144	-23.625607678204762	-16.1988	3.051458675172437	542.7990555807341
mp-10289	Ca(BC)2	140	13	24.432299999999998	16.4239	8.008400000000002	27.688056292620505	0.52099524	103.644494098	0.1570230009422627	3.0158552872952313	2.980583131678114	2.6559622345569482	2.607763114440462	-18.015624683062995	-19.546450176823917	-17.9812	0.36786757080692456	1460.549464442225
mp-1029	BaF2	225	2-17	8.1704	2.3976	5.7728	10.093388313342652	0.4827470399999999	58.2404389905	3.696539055746242	3.5810954806775026	2.4296496918605968	6.128761210017015	3.5527352721391505	-163.21950822220086	-240.35439230791798	-154.3004	64.36946622813416	9.008282606972994
mp-10322	BaHfN2	129	2-4-15	28.810900000000004	7.4351	21.3758	15.45220861132851	0.40717161	140.494785616	0.9290941361570219	3.1011064931628916	2.8803083894598682	3.574456009728431	3.1663521706899957	-60.08989876727284	-75.48389920006892	-59.3712	6.631365018291594	103.67191160009034
mp-10341	SrGeTeO6	149	2-14-16-16	9.5953	3.5196999999999994	6.0756000000000006	17.225997159537165	0.47251876000000004	121.993411246	1.7089518529189878	3.2024983508178777	2.769721870161099	3.589459387459391	2.8248948869106694	-124.57474040544012	-152.1443814905934	-121.7564	13.132570513145465	45.109990205082134
mp-10378	Cs3Sb	225	1-15	21.9243	8.163400000000001	13.7609	2.3060363401763864	0.15856324	183.71644395899997	1.1563937224487437	3.1288613071369262	2.8491205720288435	18.462037758687426	17.137687578908505	-11.196210075641483	-32.35111798001255	-11.0292	7.193203442425787	245.4237992849132
mp-10408	K2CN2	12	1-14-15	6.7816	2.7147999999999994	4.0668	16.433452825658993	0.71503936	88.0046978549	2.642840081983713	3.3525451260412718	2.622067234733017	4.036577163396035	2.6997696302908656	-186.47232688429742	-231.88550456913657	-179.6118	27.118131138024943	14.436164579431312
mp-10417	KSbO2	15	1-15-16	8.9444	3.8438	5.1006	14.26393615809072	0.6889	148.583385057	1.8700584799464466	3.2258406039655374	2.7455334588308475	4.064235152361452	3.131442525201534	-113.14801005866966	-146.50213247143088	-110.32	17.667148746675633	22.99952566994194
mp-10418	RbSbO2	15	1-15-16	8.4741	3.6420000000000003	4.8321	13.471754522598859	1.3569920100000001	166.129498141	2.8501418144645223	3.3915260192118724	2.5866146055414174	4.635978703356181	3.0228065672554054	-165.42770300078985	-219.1381336371109	-158.784	35.99049319099129	5.73160748596767
mp-10485	BaLiSb	194	2-1-15	22.4841	10.6657	11.818400000000004	4.789311291797597	0.4112656899999999	184.940045511	0.828335047800534	3.089223204781655	2.893878678069726	9.081267753252119	8.425952811410271	-16.582221788769726	-33.7172768334002	-16.4078	6.665686911324034	102.11137845854175
mp-10492	Rb2SiF6	225	1-14-17	5.5162	1.9459	3.5702999999999996	12.590421623751327	0.5314409999999999	149.053525993	3.9195760635651187	3.641508667134229	2.384589981887923	5.463581227951837	2.890869707474351	-216.82761720949586	-294.9146776898508	-204.0973	69.57196958411387	7.570981320947296
mp-10547	RbAuO	139	1-11-16	7.000300000000001	3.9308	3.0695	8.277671831676246	0.42706225	282.392766232	1.4532791576944735	3.1672607222577494	2.807119834490706	5.842805210191697	4.929679968385948	-50.71850420266204	-80.72275997969426	-49.7496	14.571534049201036	44.982653483460396
mp-10550	SrMg2N2	164	2-2-15	17.7622	6.1085	11.653699999999997	15.488986227700622	0.19395216	71.1552205319	0.6893754778913332	3.0732303011143864	2.912343564631717	3.503869320344768	3.2076453961693954	-44.54939199598892	-55.82356183618263	-44.1551	4.663011195656204	309.5141090989881
mp-10572	NaPN2	122	1-15-15	9.375699999999998	4.0351	5.340599999999999	27.41849885191288	0.8990832400000001	86.5068166902	1.466215068305498	3.1689940056153993	2.8052563358694567	2.9229520000008193	2.4100391948952646	-169.52382174753015	-186.82493318721177	-166.2579	4.668973038616601	66.68378793649782
mp-10614	SrLiP	187	2-1-15	17.8207	8.1234	9.697299999999998	8.395572987120307	0.9333492099999999	65.3851172044	1.2810694140382288	3.144676760399753	2.8316624951732954	5.704000756954335	4.914317115511945	-45.23507029343711	-71.53750377719102	-44.4803	12.396352138532604	24.1937651686623
mp-10615	BaLiP	187	2-1-15	19.5056	9.0369	10.4687	8.030795130059376	0.21827584	73.5908035927	0.5615973400943735	3.058915035877639	2.929077961146323	5.633196494920986	5.295855135903413	-18.785377979641055	-30.16012581171763	-18.6531	4.721145253129757	271.63673341202235
mp-10616	BaLiAs	187	2-1-15	19.299699999999998	9.4628	9.836900000000002	5.819809946989348	0.16670889	78.8599348818	0.5228781972675843	3.0546480521875194	2.9341032508138722	7.4626613881788915	7.093350253901085	-12.668561015420291	-23.468651915509696	-12.5856	4.208703689245511	398.9646520746297
mp-10627	SrS	221	2-16	25.7714	5.9655	19.805899999999994	7.9904630695014	0.7703572900000001	46.7916683571	2.294337807654569	3.2921006883279387	2.6793561969914634	6.408136208004308	4.848767722727476	-78.27228453282406	-126.5641730909646	-75.8218	27.5672588710239	13.18122424537164
mp-10653	SrTe	221	2-16	25.834700000000005	7.910099999999998	17.924599999999998	4.327862224838111	0.35868121	64.6732686105	1.4483355588320799	3.166599975694067	2.807831481635392	10.316247102626711	9.074399657476995	-26.425376851599278	-56.39228197012056	-25.9217	12.43759329002011	62.747518073029156
mp-10680	BaSe	221	2-16	28.689500000000002	7.254299999999999	21.435200000000002	4.895195040708496	0.81739681	60.4905238428	2.4139486945494393	3.3121791507757012	2.6600071257586726	9.769248896628634	7.708756581424208	-50.547600606045016	-101.61317353580849	-48.8729	25.80694013180523	13.270035263338105
mp-10694	ScF3	221	3-17	8.270299999999999	2.2434	6.0269	18.032033873386172	10.94881921	64.8228323964	14.518268000665733	28.07298737027478	1.0822504100463233	30.129661732822456	1.1381230584359638	-1880.594451586553	-2147.011488704466	-1082.7049	86.66969606632539	0.2949897810514692
mp-10695	ZnS	216	12-16	9.1092	6.184199999999999	2.925	10.157271589118537	0.16703569000000001	38.3919416549	0.38191413232086124	3.0393809145399833	2.9522235672265933	4.593620473008902	4.393142503694134	-16.120275541228818	-23.401220799439102	-16.0421	3.022266983094304	554.4972895782147
mp-1070	CdSe	186	12-16	11.2382	7.974399999999999	3.263800000000001	5.9403467107072805	0.053916839999999994	112.607588378	0.19900894675303957	3.020173990769587	2.975339840183965	7.188492883024893	7.051811566870254	-4.9012492139626005	-8.874853494702043	-4.8885	1.5264451865508801	3401.2290927984996
mp-10748	TaCu3S4	215	5-11-16	6.790099999999999	6.539900000000001	0.25019999999999887	12.147881232664945	1.4908410000000003	159.970269539	0.11321212447048604	3.0113889362163206	2.9860349328394302	3.9420576577405964	3.889102340162732	-5.695728112650709	-7.575336062426734	-5.689	0.7991884817547389	234.9421754756411
mp-10760	MgSe	225	2-16	17.662500000000005	6.7569	10.905600000000003	9.162728433956588	0.29170801	40.487559541	0.9351885594074183	3.1018339192909936	2.8794832538685764	5.182959220908477	4.644499836270122	-35.868310720909875	-54.61606917412033	-35.438	8.39715185946927	114.2776149722434
mp-10776	K2Sn(AsS3)2	147	1-15-16	10.8175	5.8095	5.008000000000002	8.239467601651304	0.53421481	278.347366218	1.163843443913976	3.129794195491852	2.8480845448396597	5.744620838227775	5.026384849637953	-40.26591779465885	-64.16851979022293	-39.6605	10.997083358599859	47.64837443922772
mp-1087	SrS	225	2-16	11.4673	4.853	6.6143	8.51695604707297	0.43890625	53.1517306532	1.547546190135866	3.1800061079488384	2.7934675917724046	5.7487276564655625	4.783204082119456	-55.644756362783376	-87.51867932923246	-54.5127	15.832053262606339	40.28399396837866
mp-10918	Rb2PdC2	164	1-10-14	8.3673	4.5409	3.8264000000000005	4.589440301046857	0.47927929	129.099796664	1.866659376463503	3.225338434352518	2.74604892209825	10.011549128050207	8.420263442891581	-36.337502720233644	-75.38055276693953	-35.4322	17.600181346755043	33.18453403813135
mp-10919	Rb2PtC2	164	1-10-14	8.5202	4.8553	3.6649000000000007	5.2831372347086	0.36192256	128.429239237	1.3299817126429487	3.1510020227284588	2.8247429953532257	8.5431923046912	7.513069808682775	-29.57249887631662	-57.49464480656623	-29.0603	11.99615184338148	64.47389688289921
mp-10955	Sn(HgSe2)2	82	12-16	122.42140000000002	93.3406	29.080800000000018	3.6219786253962614	0.016332839999999998	193.62432932699997	0.009802206545463828	3.000978469881694	2.998798748172579	11.35984585486508	11.35125486641689	-0.14684797010289793	-0.1450624856013542	-0.1468	0.06381982824788966	268549.40285880974
mp-10969	CdCN2	166	12-14-15	10.638699999999998	4.166099999999999	6.4726	25.77474976514355	0.7055999999999999	52.11011740309999	1.3858942439845117	3.158319218240485	2.816784365364912	2.951718780683239	2.4576992772322845	-150.45887695611836	-167.42536542223868	-147.7337	5.040826898961288	78.70116723457473
mp-11019	GaCuO2	194	13-11-16	10.12	5.9976	4.122399999999998	17.371487572233413	0.47706648999999995	87.07467706139998	0.6455807731633549	3.0682825293214497	2.9181050112690325	3.273782166074186	3.0136066397775187	-46.762798380249315	-56.616360244487836	-46.3826	3.8590077834764176	152.05018861468946
mp-11020	GaAgO2	194	13-11-16	11.105	6.298699999999999	4.806300000000002	16.37087526407383	0.33930625000000003	95.2236134717	0.5673994178219056	3.05955663482936	2.928322523194305	3.3621341033730343	3.127803528400596	-38.69277977981668	-47.61894661291337	-38.4136	3.5523454672565085	232.23863800668383
mp-11022	ScAgO2	194	3-11-16	12.536600000000002	6.066	6.470600000000001	17.225199223087277	0.69122596	108.05676034199999	0.977637358878122	3.1069218450614633	2.873715781757598	3.3741526311443053	2.9664780496209215	-70.53074415322864	-85.80525642852112	-69.643	6.3400142351659206	63.87505048741409
mp-1105	BaO2	139	2-16	15.470899999999999	3.6466999999999996	11.824200000000001	10.273721951017347	0.59459521	48.6286838602	2.891947920489311	3.399690369314843	2.5793333543530093	5.580057008503506	3.7301567948932606	-128.09853331120152	-187.17305892118574	-122.8801	40.332894330055154	11.672415401292353
mp-1106	Sr2Si	62	2-14	27.8314	15.3385	12.492899999999999	6.389536572209396	0.19545241	383.752492037	0.29357473133890344	3.030020957903115	2.963442347257248	6.765864842217413	6.57065066262736	-7.78626265783147	-13.738846724198728	-7.7577	2.3127828924503784	619.2494559794284
mp-11123	CsYHgSe3	63	1-3-12-16	13.451699999999997	6.3353	7.1164000000000005	5.469153147102193	0.21706281	364.80710212699995	0.954192894847199	3.1041046372934735	2.876903125608001	8.097991180322573	7.386204748368513	-21.85016664417262	-41.784470549251665	-21.5843	8.145745821993625	158.3161625963662
mp-11175	LiZnPS4	82	1-12-15-16	7.803399999999999	5.071400000000001	2.7319999999999998	11.977412991097957	1.3551288099999999	145.572097033	1.331880479623481	3.151250471926223	2.8244749708854413	4.360681048242019	3.6703502744105605	-67.14139317303355	-92.1921924721784	-65.9749	12.194358893255439	16.939554273328188
mp-11265	BaCaSn	62	2-2-14	30.666699999999995	18.205299999999998	12.461399999999998	3.795396813838592	0.22099401000000002	440.258752224	0.3089236279270872	3.031636197038598	2.961500689759825	11.012593592562535	10.744784611837952	-4.867813643006687	-10.946501334924374	-4.849	2.1290476818335127	594.9433840959498
mp-11327	Rb2Se	225	1-16	6.172000000000001	3.4078999999999997	2.7641	4.031295844296396	0.30713764000000005	125.604095796	2.0805238303602804	3.2577920895804886	2.7131704505255443	11.397098561286096	9.49298002153641	-35.690582296430144	-78.63605346392767	-34.6882	19.24510204371158	47.35744555605912
mp-1138	LiF	225	1-17	9.3107	2.0829	7.2278	19.22018542716186	0.8915136400000001	16.0176368647	4.603923517000665	3.8666056430269853	2.2350571872732266	4.883064261779549	2.0399245320126145	-394.4786065818399	-475.7522324404471	-365.9542	69.09531631043757	4.544278380858584
mp-1143	Al2O3	167	13-16	9.878599999999999	3.2362	6.642399999999999	25.526325550411745	0.385641	85.3116164402	1.4648030536968877	3.168804687889202	2.805460007944149	2.9792693128848327	2.4504501509753536	-157.66967177357304	-175.8151331463743	-154.6405	5.549523208908252	130.79846803462706
mp-11520	YNiSb	216	3-10-15	21.563099999999995	18.686799999999998	2.8762999999999965	6.217351558280529	1.024144	61.69958971509999	0.16617028483430732	3.016795753013042	2.979445125288214	6.883158098848822	6.771881329366813	-4.281561104042952	-7.562742791350125	-4.2728	1.2752460779789443	214.33174914205972
mp-1153	Li2S	225	1-16	7.4544	3.9667000000000003	3.4876999999999994	13.785198468050327	0.400689	45.2113331767	1.1534048892196984	3.1284888249018494	2.84953726431724	3.907238288159138	3.359127009900743	-66.75380794999104	-87.14160067662252	-65.7516	9.426426234099589	74.11174454036149
mp-11583	Zr2SN2	194	4-16-15	22.286699999999996	9.7096	12.577099999999998	18.141181907773884	0.44023224999999994	142.333934102	0.5193128435192468	3.05425595845806	2.9345641593503116	3.1712066313884226	2.968860178951653	-39.218639520288434	-46.85875912819517	-38.964	2.8727107129479887	221.34401395589862
mp-11659	BaTi(BO3)2	148	2-13-16	17.849	4.068	13.781	24.589161279964472	3.28225689	119.121413021	3.9772953551310386	3.6580346481085924	2.372650191850275	4.015995109822943	1.9878999679518146	-430.1985869757287	-490.21635942303504	-404.4548	32.07074670727772	2.659254417268406
mp-11674	Al2Se3	9	13-16	9.4874	6.3244	3.1629999999999994	10.056368898046331	0.18714276	245.45971080999996	0.4124640341230377	3.0426544783673934	2.9483194289842722	4.639498670656571	4.421371766970937	-17.24355818109344	-25.14897809696195	-17.1528	3.290651762491487	454.5551416474831
mp-11695	Rb2Pd3S4	69	1-10-16	10.4561	6.3416	4.114499999999999	3.824364324958769	0.9793081600000001	217.707609559	1.8010097683993254	3.215722428921197	2.7559605954326667	11.781984262221778	10.116282549748838	-29.186435285571452	-65.98847923828426	-28.4867	15.535793982770542	18.398766297696675
mp-11703	KSbS2	15	1-15-16	9.428999999999998	5.502799999999999	3.926200000000001	9.114247749652787	0.51926436	229.178930056	1.035963406028147	3.1139893446792497	2.8657470863154666	5.242849192412477	4.640461221034755	-39.57730943685468	-60.42341434422038	-39.0521	9.499689291033249	56.747092287182305
mp-11713	SiC	160	14-14	11.3511	7.757999999999998	3.5931000000000015	28.127743456401227	0.3675996899999999	103.425305597	0.2675403056417618	3.0272921740609964	2.966728956386461	2.6660724557682647	2.583705025862833	-31.226398065585283	-33.95830328355282	-31.1221	0.6146844281401558	1238.8370405516032
mp-11714	SiC	186	14-14	10.619499999999999	7.231799999999999	3.3877	28.54842522473916	0.35307363999999997	82.7228745206	0.2813737343232919	3.028740397285897	2.964983661866224	2.6607878752166445	2.5745999652011804	-33.33800117467284	-36.191045610761314	-33.218	0.622737359998573	1273.1257834694745
mp-11715	MgSn(BO3)2	148	2-13-16	8.6366	3.4187	5.217899999999999	24.922360197523776	0.7235203600000001	96.3496943077	1.7270712927598175	3.205077703061054	2.7670258253879556	3.0692061311450463	2.4207454330673936	-182.19264888713587	-204.3041968410212	-178.0179	7.351421726373463	52.62831137394089
